date,commit,cpu,class,parameters,method,ratio
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,IndelBenchmarks,Length=512,NormalizedSimilarity_Utf16,0.99
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,IndelBenchmarks,Length=512,SubsequenceLength_Utf16,0.96
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=8,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=8,Kernel,1.13
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=12,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=12,Kernel,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=14,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=14,Kernel,0.98
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=16,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=16,Kernel,0.28
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=18,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=18,Kernel,0.29
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=20,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=20,Kernel,0.18
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=24,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=24,Kernel,0.16
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=32,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=32,Kernel,0.11
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=48,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=48,Kernel,0.06
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=64,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=64,Kernel,0.04
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=96,Dp,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LcsGateBenchmarks,Band=96,Kernel,0.08
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=8,Distance_CodePoint,6.05
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.14
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=64,Distance_Utf16,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=64,Distance_CodePoint,2.45
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=64,NormalizedSimilarity_Utf16,1.01
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=512,Distance_Utf16,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=512,Distance_CodePoint,1.22
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_Utf16,4.04
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_Utf16,3.87
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_Utf16,6.28
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_Utf16,6.89
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_Utf16,10.98
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_Utf16,10.96
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_Utf16,13.75
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_Utf16,15.08
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_Utf16,78.1
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_Utf16,60.29
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_Utf16,176.41
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_CodePoint,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_Utf16,3.31
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=200,Count,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=200,CountWithStopWords,0.8
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=200,Hashing,1.15
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=200,HashingWithStopWords,0.84
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=1000,Count,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=1000,CountWithStopWords,0.73
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=1000,Hashing,0.97
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,StopWordBenchmarks,Documents=1000,HashingWithStopWords,0.75
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=384,Dot,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=384,L2Norm,0.85
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=768,Dot,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=768,L2Norm,0.74
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=1024,Dot,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorMathBenchmarks,Dim=1024,L2Norm,0.68
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=200,Count,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=200,Tfidf,1.01
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=200,CountBigrams,1.48
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=200,Hashing,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=1000,Count,1.0
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=1000,Tfidf,1.29
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=1000,CountBigrams,1.73
2026-08-19,dfa2b7885eed72b2bcb9c82bca1ef016cf4cc53d,Intel Xeon 6973P-C,VectorizerBenchmarks,Documents=1000,Hashing,1.12
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=1,UnitLoop,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatch,1.05
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatchBucketed,1.05
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=8,UnitLoop,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatch,0.65
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatchBucketed,0.69
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=32,UnitLoop,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatch,0.6
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatchBucketed,0.61
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=128,UnitLoop,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatch,0.59
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatchBucketed,0.6
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BpeBenchmarks,,Unigram,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,BpeBenchmarks,,Bpe,1.04
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,FuzzBenchmarks,,Ratio,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,FuzzBenchmarks,,PartialRatio,339.25
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,FuzzBenchmarks,,TokenSortRatio,8.61
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,FuzzBenchmarks,,TokenSetRatio,29.03
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,FuzzBenchmarks,,WRatio,39.93
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=8,Distance_CodePoint,5.85
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.09
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=8,SubsequenceLength_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=12,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=12,Distance_CodePoint,5.45
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=12,NormalizedSimilarity_Utf16,1.01
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=12,SubsequenceLength_Utf16,0.95
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=16,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=16,Distance_CodePoint,5.86
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=16,NormalizedSimilarity_Utf16,1.15
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=16,SubsequenceLength_Utf16,1.01
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=20,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=20,Distance_CodePoint,2.1
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=20,NormalizedSimilarity_Utf16,1.01
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=20,SubsequenceLength_Utf16,0.97
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=24,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=24,Distance_CodePoint,9.23
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=24,NormalizedSimilarity_Utf16,1.02
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=24,SubsequenceLength_Utf16,0.95
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=32,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=32,Distance_CodePoint,10.04
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=32,NormalizedSimilarity_Utf16,1.28
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=32,SubsequenceLength_Utf16,0.98
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=128,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=128,Distance_CodePoint,17.64
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=128,NormalizedSimilarity_Utf16,1.07
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=128,SubsequenceLength_Utf16,1.02
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=512,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=512,Distance_CodePoint,34.45
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,IndelBenchmarks,Length=512,SubsequenceLength_Utf16,0.98
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=8,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=8,Kernel,1.01
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=12,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=12,Kernel,0.99
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=14,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=14,Kernel,0.94
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=16,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=16,Kernel,0.27
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=18,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=18,Kernel,0.23
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=20,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=20,Kernel,0.2
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=24,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=24,Kernel,0.15
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=32,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=32,Kernel,0.09
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=48,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=48,Kernel,0.06
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=64,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=64,Kernel,0.04
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=96,Dp,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LcsGateBenchmarks,Band=96,Kernel,0.09
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=8,Distance_CodePoint,6.28
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.17
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=64,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=64,Distance_CodePoint,2.44
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=64,NormalizedSimilarity_Utf16,1.03
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=512,Distance_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=512,Distance_CodePoint,1.18
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_CodePoint,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_Utf16,4.26
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_CodePoint,1.0
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_Utf16,4.74
2026-08-19,824aea54cc6366a40949a59f4cd68a72353f7dae,INTEL XEON PLATINUM 8573C,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_CodePoint,1.0
